Last Report Year,NTD ID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,30051,3051,Ride-On Montgomery County Transit,Active,Full Reporter,Rockville,MD,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,MB,DO,Operating,22013108,24059940,27902967,29470002,29123155,32472389,33745124,34498433,36699872,40595176,43872631,50716977,53051177,64036866,66244516,69250606,73663680,85509332,99778023,96986618,98051077,99736739,104706936,108847210,112223540,108986149,112932119
2017,30051,3051,Ride-On Montgomery County Transit,Active,Full Reporter,Rockville,MD,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,MB,PT,Discontinued,2711249,3319152,3735413,3973848,4824769,4992937,5066524,5316420,6457478,6997246,9849020,9846811,10615117,12499887,12289746,13351349,15178586,12069840,,,0,0,,0,,,
2017,30053,3053,Bristol Virginia Transit(BVT),Active,Reduced Reporter,Bristol,VA,2010,"Bristol-Bristol, TN-VA",397,64,69501,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,73837,59910,57548,58654,49794,44812,48414
2017,30053,3053,Bristol Virginia Transit(BVT),Active,Reduced Reporter,Bristol,VA,2010,"Bristol-Bristol, TN-VA",397,64,69501,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,494141,439343,385127,432890,396221,395459,391714
2017,30054,3054,Centre Area Transportation Authority(CATA),Active,Full Reporter,State College,PA,2010,"State College, PA",335,29,87454,Existing 2017,DR,PT,Operating,156952,185461,194544,203988,210807,243738,244621,295278,309621,332481,380824,407102,442416,468745,495904,486703,456918,516100,496054,558227,615832,206026,1009445,798368,800547,894642,987120
2017,30054,3054,Centre Area Transportation Authority(CATA),Active,Full Reporter,State College,PA,2010,"State College, PA",335,29,87454,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,584241,,0,,,
2017,30054,3054,Centre Area Transportation Authority(CATA),Active,Full Reporter,State College,PA,2010,"State College, PA",335,29,87454,Existing 2017,MB,DO,Operating,2443559,2520348,2596754,2607364,2600567,2594507,2860023,3132089,3772920,4914798,5911474,5916131,5937307,6280725,6682707,7232078,7634079,8416563,9667228,10653323,11231636,11286012,11743245,12721033,13219467,12975936,14994202
2017,30054,3054,Centre Area Transportation Authority(CATA),Active,Full Reporter,State College,PA,2010,"State College, PA",335,29,87454,Existing 2017,MB,PT,Discontinued,161087,109831,115306,68792,212729,327122,128645,147031,155981,,,,,,,,,,,,0,0,,0,,,
2017,30054,3054,Centre Area Transportation Authority(CATA),Active,Full Reporter,State College,PA,2010,"State College, PA",335,29,87454,Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,102673,159616,198075,229903,302643,351099,477488,466152,641556,531964
2017,30055,3055,Shenango Valley Shuttle Service(SVSS),Active,Reduced Reporter,Hermitage,PA,2010,"Youngstown, OH-PA",97,241,387550,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,986862,1092563,1131114,1192271,1143793,1396890,1355902,1376596,1460991,1612223,1492244,1601461,1488715,1432427,1698027
2017,30055,3055,Shenango Valley Shuttle Service(SVSS),Active,Reduced Reporter,Hermitage,PA,2010,"Youngstown, OH-PA",97,241,387550,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,572859,645118,602287,686300,733246,766899,715558,781883,852554,766077,821771,1060017,1041173,990691,802324
2017,30057,3057,Pennsylvania Department of Transportation(PENNDOT),Active,Full Reporter,Harrisburg,PA,2010,"Philadelphia, PA-NJ-DE-MD",5,1981,5441567,Existing 2017,CR,PT,Operating,2864773,2637330,2766485,1237720,2153269,4432835,4300000,5170000,5122027,5337930,6353631,7202265,8115730,8612801,9083585,9598879,12290443,14598933,16271442,17564424,17875128,18746671,18734675,44218142,52380204,56513201,51244561
2017,30058,3058,City of Fairfax CUE Bus(CUE),Active,Full Reporter,Fairfax,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,MB,DO,Operating,,,,,,,,1708252,1661648,1746626,1877849,2028724,2062152,2230883,2404011,2686470,2869535,2980627,2902838,2850899,2815073,2938389,2899811,3445055,3558908,3322381,3393158
2017,30061,3061,Mid Mon Valley Transit Authority(MMVTA),Active,Full Reporter,Charleroi,PA,2010,"Monessen-California, PA",417,45,66086,Existing 2017,DR,PT,Operating,,,,,,,,,,,,9561,15464,13995,14801,9168,3065,6915,6370,16247,41835,65919,24812,10510,17630,17800,19975
2017,30061,3061,Mid Mon Valley Transit Authority(MMVTA),Active,Full Reporter,Charleroi,PA,2010,"Monessen-California, PA",417,45,66086,Existing 2017,MB,PT,Operating,1762947,1725101,1734334,1715459,1765550,1754673,1752485,2032809,1936436,2029439,2099034,2372031,2595397,2655773,2676418,2755089,2888685,3254538,3553291,3994947,3887400,4082669,4163836,4044740,3964219,4036839,4009569
2017,30066,3066,Weirton Transit Corporation(WTC),Active,Reduced Reporter,Weirton,WV,2010,"Weirton-Steubenville, WV-OH-PA",389,51,70889,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,30066,3066,Weirton Transit Corporation(WTC),Active,Reduced Reporter,Weirton,WV,2010,"Weirton-Steubenville, WV-OH-PA",389,51,70889,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,0,475800,432410,510516,467908,374328,414513
2007,30067,3067,Access Transportation Systems(ACCESS),Inactive,Full Reporter,Pittsburgh,PA,2000,"Pittsburgh, PA",22,852,1753136,Pre 2017,DR,PT,Discontinued,19154533,19900218,19800977,20812239,22966107,23896818,24688547,25367196,26089469,28062436,29527883,29602045,28995623,29738548,30437275,32473412,33074017,,,,,,,,,,
2017,30068,3068,Fairfax Connector Bus System(Fairfax Connector),Active,Full Reporter,Fairfax,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,DR,PT,Discontinued,,,,,,188379,,265732,436373,533959,156254,,,,,,,,,,0,0,,0,,,
2017,30068,3068,Fairfax Connector Bus System(Fairfax Connector),Active,Full Reporter,Fairfax,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,19784862,22323376,,,,,,,,,0,0,,0,,,
2017,30068,3068,Fairfax Connector Bus System(Fairfax Connector),Active,Full Reporter,Fairfax,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,MB,PT,Operating,,,5460200,6497964,11903800,11653132,,12948719,13599024,18925731,,,21793217,25399743,30413236,36905973,36795841,46870401,42535055,58123839,62730890,67916358,72033351,76305161,81325368,81368086,80616848
2017,30069,3069,City of Danville Mass Transit System(FRED),Active,Rural Reporter,Fredericksburg,VA,2010,,,,,Existing 2017,DR,DO,Operating,,,53205,59039,64672,55882,56724,54449,50042,54301,101120,171756,177521,168977,183398,202285,218916,314973,333210,322451,428997,510916,742100,,102646,83827,1130541
2017,30069,3069,City of Danville Mass Transit System(FRED),Active,Rural Reporter,Fredericksburg,VA,2010,,,,,Existing 2017,MB,DO,Operating,,,684951,759752,744982,678504,680241,674572,657465,686514,652331,630807,663496,693341,739618,784076,755132,855468,864439,894189,865234,946061,786085,,1608119,1592708,806287
2017,30070,3070,Potomac and Rappahannock Transportation Commission(PRTC),Active,Full Reporter,Woodbridge,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,13861697,16157004,15710321,15628352,15680277
2017,30070,3070,Potomac and Rappahannock Transportation Commission(PRTC),Active,Full Reporter,Woodbridge,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,MB,PT,Operating,,,2720787,2975735,3562322,4632749,5024725,4713878,6819196,8122494,9104166,9874639,11004692,14117664,15240928,18171858,20359272,22859782,25581194,24036102,25931402,27136859,15021116,15060974,15205086,16008950,14603402
2017,30070,3070,Potomac and Rappahannock Transportation Commission(PRTC),Active,Full Reporter,Woodbridge,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,1547204,4982212,5010869,5816325
2017,30071,3071,City of Alexandria (DASH),Active,Full Reporter,Alexandria,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,1521635,,0,0,,0,,,
2017,30071,3071,City of Alexandria (DASH),Active,Full Reporter,Alexandria,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,1523798,1384214,1300513,1425631,1414864,1415986,1499427,1620864
2017,30071,3071,City of Alexandria (DASH),Active,Full Reporter,Alexandria,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,MB,DO,Operating,,,,,,,,3991140,4332688,4910719,5370434,5535442,6643431,7105093,8098660,8551384,9832227,10788483,11362035,11484478,12177387,12878260,13765515,14585357,15709029,16119035,16851074
2017,30071,3071,City of Alexandria (DASH),Active,Full Reporter,Alexandria,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,269608,879239,693258,712173,779659,,0,,,
2017,30072,3072,Transit Services of Frederick County,Active,Full Reporter,Frederick,MD,2010,"Frederick, MD",230,73,141576,Existing 2017,DR,DO,Operating,,,,,643483,638865,736358,673749,637921,743135,948045,1011778,1102085,1238180,1310165,1450068,1512891,1623500,1629494,1606041,1684653,1724668,1576318,1602301,1598152,1627320,1811481
2017,30072,3072,Transit Services of Frederick County,Active,Full Reporter,Frederick,MD,2010,"Frederick, MD",230,73,141576,Existing 2017,MB,DO,Operating,,,,,547598,540344,569495,819077,939421,1066304,1124001,1190187,1513473,2156302,2503398,3056683,3444926,3718250,3944311,3950852,3905501,3714972,3897071,4215177,4227691,4123780,4686495
2017,30073,3073,Virginia Railway Express(VRE),Active,Full Reporter,Alexandria,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,CR,PT,Operating,,,15718169,11817995,13657568,14230410,15410778,14998819,16521700,18735431,21339791,23106644,27360787,35764754,40071463,41038667,46192429,47655778,50637207,52411450,57461301,61552829,60698937,65764180,65808345,69874827,73979660
2017,30074,3074,Harford Transit(HT),Active,Reduced Reporter,Abingdon,MD,2010,"Aberdeen-Bel Air South-Bel Air North, MD",169,131,213751,Existing 2017,DR,DO,Operating,,,,,,358023,495686,564509,574231,622722,749574,859978,933266,989507,1049765,1159938,1159891,1346746,1363379,1240441,1263882,1388491,1318347,1402282,1143891,1077937,951772
2017,30074,3074,Harford Transit(HT),Active,Reduced Reporter,Abingdon,MD,2010,"Aberdeen-Bel Air South-Bel Air North, MD",169,131,213751,Existing 2017,MB,DO,Operating,,,,,328272,441204,367730,340864,386401,417098,407850,854765,945002,1032508,1149050,1531648,1629888,1650112,1918430,1719363,1813124,1877449,2069330,2195313,2325429,2426068,2710127
2017,30075,3075,Delaware Transit Corporation(DTC),Active,Full Reporter,Dover,DE,2010,"Philadelphia, PA-NJ-DE-MD",5,1981,5441567,Existing 2017,CR,PT,Separate,,,,,,,0,0,0,0,0,237525,171547,109164,210519,117010,120094,120234,69505,79851,76608,78596,80191,38294,25609,55028,65250
2017,30075,3075,Delaware Transit Corporation(DTC),Active,Full Reporter,Dover,DE,2010,"Philadelphia, PA-NJ-DE-MD",5,1981,5441567,Existing 2017,DR,DO,Operating,,,,,,,9036896,11465827,13355087,14203106,17422603,19403389,20634868,22275390,24562946,26328803,29192834,37911296,42012701,45534731,48570163,49502036,52076961,56281304,52527472,52998756,53259607
2017,30075,3075,Delaware Transit Corporation(DTC),Active,Full Reporter,Dover,DE,2010,"Philadelphia, PA-NJ-DE-MD",5,1981,5441567,Existing 2017,DR,PT,Operating,,,,,,,765998,825830,1148963,1278687,1479019,567142,1764399,2011344,2600781,2641035,2866428,2745105,2482527,1415369,1512534,1566505,1575202,2119908,2169405,2531572,2708787
2017,30075,3075,Delaware Transit Corporation(DTC),Active,Full Reporter,Dover,DE,2010,"Philadelphia, PA-NJ-DE-MD",5,1981,5441567,Existing 2017,MB,DO,Operating,,,,,,,19466582,19057279,20120690,21477512,22247361,25014923,26997586,26761126,29966244,31658910,33599941,40229155,41090145,41863879,45717291,48012441,47604228,50930448,49674444,46833157,48301775
2017,30075,3075,Delaware Transit Corporation(DTC),Active,Full Reporter,Dover,DE,2010,"Philadelphia, PA-NJ-DE-MD",5,1981,5441567,Existing 2017,MB,PT,Operating,,,,,,,2313648,2004418,1873413,3589945,4553165,4488000,3895944,4207000,3754328,3262692,3408231,3913568,3960102,4217650,4552795,4658837,4456851,4889150,5671553,6556670,8794653
2017,30076,3076,Williamsburg Area Transit Authority(WATA),Active,Full Reporter,Williamsburg,VA,2010,"Williamsburg, VA",371,56,75689,Existing 2017,DR,DO,Operating,,,,,,88071,82925,82784,96449,99595,104926,133187,192461,159302,177269,214346,206477,281658,302245,381781,407438,382897,374946,404521,500053,541778,534271
2017,30076,3076,Williamsburg Area Transit Authority(WATA),Active,Full Reporter,Williamsburg,VA,2010,"Williamsburg, VA",371,56,75689,Existing 2017,MB,DO,Operating,,,,,,395559,334369,385919,353343,354361,505447,584650,1262902,1271815,1453691,1861013,1958910,2664169,2963494,3943972,4074146,4482416,4183788,4554613,4597481,4327160,4682263
2017,30076,3076,Williamsburg Area Transit Authority(WATA),Active,Full Reporter,Williamsburg,VA,2010,"Williamsburg, VA",371,56,75689,Existing 2017,MB,PT,Operating,,,,,,,,,,0,0,46800,,,,1059069,1766616,2037190,1742031,1605965,1741772,1972292,2032521,1761823,1676388,1686671,1810033
2017,30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit(PART),Active,Full Reporter,Pottstown,PA,2010,"Pottstown, PA",287,79,107682,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,1893022,140399,132403,124152,185427,197043,187718
2017,30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit(PART),Active,Full Reporter,Pottstown,PA,2010,"Pottstown, PA",287,79,107682,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,1846397,1764256,1921926,1906603,1904456,1828234
2017,30078,3078,Southwestern Pennsylvania Commission(SPC),Active,Full Reporter,Pittsburgh,PA,2010,"Pittsburgh, PA",27,905,1733853,Existing 2017,VP,PT,Operating,,,,,,,,,,511146,486196,482878,475872,750726,898095,874889,959344,1126398,1261382,1281121,1362705,1183125,1320090,1376292,1331353,1313672,696939
2017,30079,3079,Fredericksburg Regional Transit(FRED),Active,Reduced Reporter,Fredericksburg,VA,2010,"Fredericksburg, VA",231,78,141238,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,1085071,1156282,1440682,1828070,2396950,3290878,3379012,3271017,3300354,3576578,3555020,3757573,3405584,3620194,3832000
2017,30080,3080,Arlington Transit - Arlington County(ART),Active,Full Reporter,Arlington,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,2746983,1003271,1257163,1099369,987009,1036778,1153333,1560731,1764251
2017,30080,3080,Arlington Transit - Arlington County(ART),Active,Full Reporter,Arlington,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,1726753,1451734,1365692,1568046,2171641,1384460,1268452,1184832
2017,30080,3080,Arlington Transit - Arlington County(ART),Active,Full Reporter,Arlington,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,HR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,30080,3080,Arlington Transit - Arlington County(ART),Active,Full Reporter,Arlington,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,MB,PT,Operating,,,,,,,,227745,,,,,,2563031,,0,,,5259160,6583860,7884299,8511172,8706973,9025423,9969202,12111446,14128022
2017,30080,3080,Arlington Transit - Arlington County(ART),Active,Full Reporter,Arlington,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,SR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,0,,,
2017,30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services(LC Transit),Active,Full Reporter,Leesburg,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,10157454,10795353,8523801,8136058,7426224
2017,30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services(LC Transit),Active,Full Reporter,Leesburg,VA,2010,"Washington, DC-VA-MD",8,1322,4586770,Existing 2017,MB,PT,Operating,,,,,,,,768483,953378,1130267,1379395,1719842,2300870,2956992,2402025,2969826,3834009,4874761,5962665,6461873,8659266,9832027,,2770877,5824717,7603091,10043998
2001,30082,3082,"Atlantic Paratrans, Inc.",Inactive,Full Reporter,Philadelphia,PA,1990,"Philadelphia, PA--NJ",4,1164,4222211,Pre 2017,DR,DO,Discontinued,,,,,,,,6442171,10536327,12011987,12237031,,,,,,,,,,,,,,,,
2017,30083,3083,Transportation District Commission of Hampton Roads(HRT),Active,Full Reporter,Hampton,VA,2010,"Virginia Beach, VA",34,515,1439666,Existing 2017,DR,DO,Discontinued,,,,,,,,,,3003335,3473561,3510652,3531557,1423680,,,,,,,0,0,,0,,,
2017,30083,3083,Transportation District Commission of Hampton Roads(HRT),Active,Full Reporter,Hampton,VA,2010,"Virginia Beach, VA",34,515,1439666,Existing 2017,DR,PT,Operating,,,,,,,,,,2276268,2486149,1877198,1883730,4924912,5584045,5963768,5934480,6691022,7788010,8626163,9545758,8812419,10819386,10225660,9986092,10030155,9932249
2017,30083,3083,Transportation District Commission of Hampton Roads(HRT),Active,Full Reporter,Hampton,VA,2010,"Virginia Beach, VA",34,515,1439666,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,2520421,,0,,,
2017,30083,3083,Transportation District Commission of Hampton Roads(HRT),Active,Full Reporter,Hampton,VA,2010,"Virginia Beach, VA",34,515,1439666,Existing 2017,FB,PT,Operating,,,,,,,,,,1049243,973225,741292,610253,674584,758803,734782,736599,782851,912179,907488,1036325,1762711,1705130,1300350,1701947,1596923,1590799
2017,30083,3083,Transportation District Commission of Hampton Roads(HRT),Active,Full Reporter,Hampton,VA,2010,"Virginia Beach, VA",34,515,1439666,Existing 2017,LR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,12658310,12374424,10973209,12026169,12095865,11609880
2017,30083,3083,Transportation District Commission of Hampton Roads(HRT),Active,Full Reporter,Hampton,VA,2010,"Virginia Beach, VA",34,515,1439666,Existing 2017,MB,DO,Operating,,,,,,,,,,40081804,42917818,42728773,42340283,45373138,47130539,52078098,55220818,60540300,65263628,62173616,63294653,64594548,62865214,70334896,75843693,75405141,76045680
2017,30083,3083,Transportation District Commission of Hampton Roads(HRT),Active,Full Reporter,Hampton,VA,2010,"Virginia Beach, VA",34,515,1439666,Existing 2017,VP,DO,Discontinued,,,,,,,,,,209904,168400,124227,145676,147426,196998,234778,331696,426629,515988,893567,1084654,1221255,1308080,919120,849897,,
2017,30083,3083,Transportation District Commission of Hampton Roads(HRT),Active,Full Reporter,Hampton,VA,2010,"Virginia Beach, VA",34,515,1439666,Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,285884,373292
2003,30084,3084,University of Pittsburgh,Inactive,Full Reporter,Pittsburgh,PA,2000,"Pittsburgh, PA",22,852,1753136,Pre 2017,VP,DO,Discontinued,,,,,,,,,108774,171576,180495,205376,71345,,,,,,,,,,,,,,
