Last Report Year,NTD ID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,40027,4027,Pinellas Suncoast Transit Authority(PSTA),Active,Full Reporter,St. Petersburg,FL,2010,"Tampa-St. Petersburg, FL",17,957,2441770,Existing 2017,MB,DO,Operating,400580,416305,444479,432437,442769,427979,437387,438446,453990,463026,491533,516214,523013,548137,563770,582734,609291,646808,606001,603191,582686,593092,595929,602329,606664,600792,620350
2017,40027,4027,Pinellas Suncoast Transit Authority(PSTA),Active,Full Reporter,St. Petersburg,FL,2010,"Tampa-St. Petersburg, FL",17,957,2441770,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,5898,6425,6265,5654,5628,25239,31632,27668,29765,28320,34110,16366,
2017,40028,4028,Lee County Transit(LeeTran),Active,Full Reporter,Fort Myers,FL,2010,"Cape Coral, FL",78,330,530290,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,50380,81631,79240,77528,69301,66510,64058,65302,67167,68488,72571,76516,78356
2017,40028,4028,Lee County Transit(LeeTran),Active,Full Reporter,Fort Myers,FL,2010,"Cape Coral, FL",78,330,530290,Existing 2017,DR,PT,Discontinued,1575,2136,6187,13425,17445,25980,27266,31475,38709,42180,43422,45797,63848,62724,20497,,,,,,0,0,,0,,,
2017,40028,4028,Lee County Transit(LeeTran),Active,Full Reporter,Fort Myers,FL,2010,"Cape Coral, FL",78,330,530290,Existing 2017,MB,DO,Operating,88117,90893,88134,93101,92110,86940,111206,145289,165258,182064,175825,186290,178104,168883,178601,179724,186325,186113,184106,181154,178810,180385,183495,178579,188498,191039,189566
2017,40028,4028,Lee County Transit(LeeTran),Active,Full Reporter,Fort Myers,FL,2010,"Cape Coral, FL",78,330,530290,Existing 2017,MB,PT,Discontinued,,,,1488,1539,,,,,,,,,,,,,,,,0,0,,0,,,
2017,40028,4028,Lee County Transit(LeeTran),Active,Full Reporter,Fort Myers,FL,2010,"Cape Coral, FL",78,330,530290,Existing 2017,VP,DO,Discontinued,,,,,,,,,1024,1080,,,,,,,,,,,0,0,,0,,,
2017,40028,4028,Lee County Transit(LeeTran),Active,Full Reporter,Fort Myers,FL,2010,"Cape Coral, FL",78,330,530290,Existing 2017,VP,PT,Operating,,,,,,,,,,,,1886,896,2306,1952,2935,3107,3746,4176,4288,5017,7590,7942,8564,7584,8316,9233
2017,40029,4029,Broward County Transit Division(BCT),Active,Full Reporter,Plantation,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,DR,PT,Operating,128714,173903,197152,366311,,510,324687,486669,494803,540077,571009,737905,871395,882172,769002,565186,546698,611262,550601,465163,424532,392807,380316,354408,359343,435281,483519
2017,40029,4029,Broward County Transit Division(BCT),Active,Full Reporter,Plantation,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,FB,PT,Discontinued,,,,,,,,,,,,,,36496,34466,7842,,,,,0,0,,0,,,
2017,40029,4029,Broward County Transit Division(BCT),Active,Full Reporter,Plantation,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,MB,DO,Operating,686172,629548,633925,662222,666839,667242,663908,695055,710940,796635,862632,933853,976350,959916,985731,979570,1013155,1027870,1014405,1024606,977329,985598,1010624,1060406,1108262,1141018,1135814
2017,40029,4029,Broward County Transit Division(BCT),Active,Full Reporter,Plantation,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,MB,PT,Operating,37151,29076,35569,58265,50216,54826,53473,60838,63668,77369,102750,150332,169492,180649,176296,207543,241120,23220,,,7295,8039,8018,8936,16547,16534,16280
2017,40030,4030,Gainesville Regional Transit System(RTS),Active,Full Reporter,Gainesville,FL,2010,"Gainesville, FL",187,87,187781,Existing 2017,DR,DO,Discontinued,17526,29337,21930,21930,23574,17224,15318,4653,3282,,,,,,,,,,,,0,0,,0,,,
2017,40030,4030,Gainesville Regional Transit System(RTS),Active,Full Reporter,Gainesville,FL,2010,"Gainesville, FL",187,87,187781,Existing 2017,DR,PT,Operating,,,,,,,,,,6756,12024,12328,12994,13340,13416,15882,19396,22468,24601,22822,25160,27791,30829,32361,31842,33843,39238
2017,40030,4030,Gainesville Regional Transit System(RTS),Active,Full Reporter,Gainesville,FL,2010,"Gainesville, FL",187,87,187781,Existing 2017,MB,DO,Operating,84013,82672,69871,69871,69365,104688,118515,129569,128363,152474,161144,188956,212034,233158,235765,236312,247350,247834,248819,255786,272364,288112,290802,298200,302943,306537,301612
2017,40030,4030,Gainesville Regional Transit System(RTS),Active,Full Reporter,Gainesville,FL,2010,"Gainesville, FL",187,87,187781,Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,0,5728
2017,40031,4031,Lakeland Area Mass Transit District (Citrus Connection),Active,Full Reporter,Lakeland,FL,2010,"Lakeland, FL",143,146,262596,Existing 2017,DR,DO,Operating,13191,16152,15176,15011,15894,20808,23361,28135,30811,34782,36304,38697,36968,37761,33741,32159,33331,31409,32093,32102,30910,27888,31111,29163,23832,50163,51429
2017,40031,4031,Lakeland Area Mass Transit District (Citrus Connection),Active,Full Reporter,Lakeland,FL,2010,"Lakeland, FL",143,146,262596,Existing 2017,DR,PT,Discontinued,,,,,6523,3815,,,,,,,,,,,,,,,0,0,,0,,,323
2017,40031,4031,Lakeland Area Mass Transit District (Citrus Connection),Active,Full Reporter,Lakeland,FL,2010,"Lakeland, FL",143,146,262596,Existing 2017,MB,DO,Operating,51820,51881,51914,53935,63056,65266,67410,70439,69164,71737,79644,79916,81848,85742,85502,90512,89610,80126,79235,79625,75529,69553,70946,84110,79660,89104,90759
2017,40031,4031,Lakeland Area Mass Transit District (Citrus Connection),Active,Full Reporter,Lakeland,FL,2010,"Lakeland, FL",143,146,262596,Existing 2017,MB,PT,Separate,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0
2017,40031,4031,Lakeland Area Mass Transit District (Citrus Connection),Active,Full Reporter,Lakeland,FL,2010,"Lakeland, FL",143,146,262596,Existing 2017,VP,PT,Discontinued,,0,0,0,,,,,2664,,,,,,,,,,,,0,0,,0,,,
2017,40032,4032,"County of Volusia, dba: VOTRAN(Votran)",Active,Full Reporter,South Daytona,FL,2010,"Palm Coast-Daytona Beach-Port Orange, FL",109,179,349064,Existing 2017,DR,DO,Operating,,,,14068,60716,56502,57120,52318,46440,51241,80380,80046,89045,91407,88740,84205,86123,80888,70687,65065,71024,80003,82555,81522,94468,101968,109945
2017,40032,4032,"County of Volusia, dba: VOTRAN(Votran)",Active,Full Reporter,South Daytona,FL,2010,"Palm Coast-Daytona Beach-Port Orange, FL",109,179,349064,Existing 2017,DR,PT,Operating,9218,9342,11087,8572,23648,106719,68509,70466,69279,63258,57611,62978,81948,78671,100897,107521,100808,77271,69763,68917,65748,66266,64307,62225,51909,51555,48094
2017,40032,4032,"County of Volusia, dba: VOTRAN(Votran)",Active,Full Reporter,South Daytona,FL,2010,"Palm Coast-Daytona Beach-Port Orange, FL",109,179,349064,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,2064,882,1183,1368,1146,1408,2511,4058
2017,40032,4032,"County of Volusia, dba: VOTRAN(Votran)",Active,Full Reporter,South Daytona,FL,2010,"Palm Coast-Daytona Beach-Port Orange, FL",109,179,349064,Existing 2017,MB,DO,Operating,99642,107859,109163,110100,128707,140805,158459,159782,158208,162434,170300,163794,157733,161246,160523,162029,160229,160955,157846,157465,150957,151270,155378,163908,169845,171701,179453
2017,40032,4032,"County of Volusia, dba: VOTRAN(Votran)",Active,Full Reporter,South Daytona,FL,2010,"Palm Coast-Daytona Beach-Port Orange, FL",109,179,349064,Existing 2017,MB,PT,Discontinued,,,,,,,,,3096,3120,1270,1011,1014,1023,1190,1248,,,,,0,0,,0,,,
2017,40032,4032,"County of Volusia, dba: VOTRAN(Votran)",Active,Full Reporter,South Daytona,FL,2010,"Palm Coast-Daytona Beach-Port Orange, FL",109,179,349064,Existing 2017,VP,DO,Discontinued,,,,,,,,,762,1300,5334,5135,4439,9168,10304,12890,11477,11694,12363,12085,10752,6118,3603,2900,2135,,
2017,40032,4032,"County of Volusia, dba: VOTRAN(Votran)",Active,Full Reporter,South Daytona,FL,2010,"Palm Coast-Daytona Beach-Port Orange, FL",109,179,349064,Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,929,1275
2017,40034,4034,Miami-Dade Transit(MDT),Active,Full Reporter,Miami,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,26019,27773,31297
2017,40034,4034,Miami-Dade Transit(MDT),Active,Full Reporter,Miami,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,DR,DO,Discontinued,,,,23715,67573,41616,35955,21009,,,,,,,,,,,,,0,0,,0,,,
2017,40034,4034,Miami-Dade Transit(MDT),Active,Full Reporter,Miami,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,DR,PT,Operating,,5659,120822,,,,,,,,,,,,,,950790,944519,949173,973028,978336,993257,1067817,942636,1067809,1093260,1105810
2017,40034,4034,Miami-Dade Transit(MDT),Active,Full Reporter,Miami,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,HR,DO,Operating,178849,172468,176358,223187,225354,231317,229600,236510,236423,233639,311221,294270,310162,386495,395072,405539,359326,318765,294140,295254,294533,288095,356046,361509,372670,367915,360670
2017,40034,4034,Miami-Dade Transit(MDT),Active,Full Reporter,Miami,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,MB,DO,Operating,1559478,1612693,1785316,1818748,1796922,1771802,1849777,1874557,1882661,1908766,1968747,2091277,2336218,2535807,2731978,2949999,2923018,2752703,2629625,2444526,2424028,2409415,2396580,2404199,2392090,2438266,2466292
2017,40034,4034,Miami-Dade Transit(MDT),Active,Full Reporter,Miami,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,MB,PT,Operating,66355,76690,438963,47550,43980,42525,4993,,,,,,,,,,,,,,0,3294,30089,28724,,,4970
2017,40034,4034,Miami-Dade Transit(MDT),Active,Full Reporter,Miami,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,MG,DO,Operating,36678,33903,32504,48705,64837,77014,87950,82290,87754,90637,89436,92784,94617,93515,91705,92321,91657,110228,105517,103447,105245,105429,119842,129595,111106,116604,110057
2017,40035,4035,Central Florida Regional Transportation Authority(LYNX),Active,Full Reporter,Orlando,FL,2010,"Orlando, FL",32,598,1510516,Existing 2017,CB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,1053,2505,2482,1477
2017,40035,4035,Central Florida Regional Transportation Authority(LYNX),Active,Full Reporter,Orlando,FL,2010,"Orlando, FL",32,598,1510516,Existing 2017,DR,PT,Operating,16954,148290,169763,225752,297623,332357,304208,354441,397281,447880,422669,463431,437131,370634,390712,390971,404675,445315,460548,466547,516283,563931,559856,564321,420680,462632,510333
2017,40035,4035,Central Florida Regional Transportation Authority(LYNX),Active,Full Reporter,Orlando,FL,2010,"Orlando, FL",32,598,1510516,Existing 2017,MB,DO,Operating,350102,419239,472893,550055,600848,642336,696114,711711,729695,780869,828052,895983,932284,926687,949292,965844,1001947,1078484,1029713,1030195,1029676,1020165,1025639,1026449,1047394,1058271,1077956
2017,40035,4035,Central Florida Regional Transportation Authority(LYNX),Active,Full Reporter,Orlando,FL,2010,"Orlando, FL",32,598,1510516,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,0,0,38171,46528,52009,52450,52280
2017,40035,4035,Central Florida Regional Transportation Authority(LYNX),Active,Full Reporter,Orlando,FL,2010,"Orlando, FL",32,598,1510516,Existing 2017,RB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,26715,26812,32073,39554,45446,46974
2017,40035,4035,Central Florida Regional Transportation Authority(LYNX),Active,Full Reporter,Orlando,FL,2010,"Orlando, FL",32,598,1510516,Existing 2017,VP,PT,Operating,156,8064,14085,26651,29104,24674,22943,24925,30185,36490,33542,27539,30073,30183,23375,25861,28500,25676,25674,27523,30853,29849,42905,60082,61516,65342,79222
2017,40036,4036,City of Tallahassee(StarMetro ),Active,Full Reporter,Tallahassee,FL,2010,"Tallahassee, FL",153,127,240223,Existing 2017,DR,DO,Operating,17112,19753,19538,22893,27250,30129,27861,22590,22088,22339,21837,22770,27702,22297,23683,27653,27799,30277,33248,35231,32336,31394,34856,35265,34244,40974,47214
2017,40036,4036,City of Tallahassee(StarMetro ),Active,Full Reporter,Tallahassee,FL,2010,"Tallahassee, FL",153,127,240223,Existing 2017,DR,PT,Discontinued,,125,2043,351,531,475,475,2353,2262,2294,2700,3002,6919,6224,4935,,,,,,0,0,,0,,,
2017,40036,4036,City of Tallahassee(StarMetro ),Active,Full Reporter,Tallahassee,FL,2010,"Tallahassee, FL",153,127,240223,Existing 2017,MB,DO,Operating,118583,121461,122327,129250,131548,137296,142828,140195,140503,142888,138665,144187,141478,129064,139690,147986,139419,157600,181869,185982,218972,206543,219965,222973,207990,212252,193140
2017,40037,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.(PalmTran)",Active,Full Reporter,West Palm Beach,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,DR,PT,Operating,16487,23204,29706,30686,44151,59040,119434,150235,343095,360296,359768,389762,423422,431522,618401,593177,613856,559455,522121,515526,508405,494627,346705,368947,534672,561844,557137
2017,40037,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.(PalmTran)",Active,Full Reporter,West Palm Beach,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,22978,191868,207274,9090,,
2017,40037,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.(PalmTran)",Active,Full Reporter,West Palm Beach,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,MB,DO,Operating,171091,178071,188702.6,197496,196577,286473,414318,379226,382570,379821,352800,388360,389422,399865,393961,407664,415059,416354,403023,403157,404415,414116,411631,431696,481081,486055,484467
2017,40037,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.(PalmTran)",Active,Full Reporter,West Palm Beach,FL,2010,"Miami, FL",4,1239,5502379,Existing 2017,MB,PT,Discontinued,,,,,,,5252,14271,15479,14809,11459,10769,16246,15770,15555,14019,10842,9812,5754,1321,0,0,,0,,,
2017,40038,4038,Escambia County Area Transit(ECAT),Active,Full Reporter,Pensacola,FL,2010,"Pensacola, FL-AL",113,233,340067,Existing 2017,DR,PT,Operating,34415,41704,7582,13055,13373,12732,15778,19309,22491,24316,24874,29200,29702,29910,26511,24350,24864,22683,21856,24707,23896,25840,22552,33377,59651,68103,62933
2017,40038,4038,Escambia County Area Transit(ECAT),Active,Full Reporter,Pensacola,FL,2010,"Pensacola, FL-AL",113,233,340067,Existing 2017,MB,DO,Discontinued,58828,65714,75316,71700,73914,74605,86644,91280,93154,99036,100485,109046,97531,96267,97709,104871,94026,89770,104396,97371,105540,0,,0,,,
2017,40038,4038,Escambia County Area Transit(ECAT),Active,Full Reporter,Pensacola,FL,2010,"Pensacola, FL-AL",113,233,340067,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,104760,109400,101304,86387,104095,106337
2017,40040,4040,Jacksonville Transportation Authority(JTA),Active,Full Reporter,Jacksonville,FL,2010,"Jacksonville, FL",40,530,1065219,Existing 2017,CB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,2486,0,,0,,,
2017,40040,4040,Jacksonville Transportation Authority(JTA),Active,Full Reporter,Jacksonville,FL,2010,"Jacksonville, FL",40,530,1065219,Existing 2017,DR,PT,Operating,11190,15361,28913,29551,63721,80934,72888,76572,98497,130098,370580,309670,302145,314099,327188,321799,235911,204747,203301,203706,208627,209713,208120,217443,225662,226342,226790
2017,40040,4040,Jacksonville Transportation Authority(JTA),Active,Full Reporter,Jacksonville,FL,2010,"Jacksonville, FL",40,530,1065219,Existing 2017,FB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,2410,4420
2017,40040,4040,Jacksonville Transportation Authority(JTA),Active,Full Reporter,Jacksonville,FL,2010,"Jacksonville, FL",40,530,1065219,Existing 2017,MB,DO,Operating,421613,443970,452750,473153,472080,460452,471213,485960,494935,541654,544013,505121,520438,605237,611934,609745,633474,630403,590626,559406,526738,524666,596161,609595,618327,623183,630492
2017,40040,4040,Jacksonville Transportation Authority(JTA),Active,Full Reporter,Jacksonville,FL,2010,"Jacksonville, FL",40,530,1065219,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,54454,80576,78772,,0,,,
2017,40040,4040,Jacksonville Transportation Authority(JTA),Active,Full Reporter,Jacksonville,FL,2010,"Jacksonville, FL",40,530,1065219,Existing 2017,MG,DO,Operating,5216,5264,5225,5219,5266,5260,1051,2628,12599,18547,19996,20264,20195,20979,19688,19581,19013,17430,14689,12317,12501,15436,16126,15748,15025,15621,14247
2017,40041,4041,Hillsborough Area Regional Transit Authority(HART),Active,Full Reporter,Tampa,FL,2010,"Tampa-St. Petersburg, FL",17,957,2441770,Existing 2017,DR,DO,Operating,,,,,,,,,,3652,36210,34103,30200,33052,41190,46345,55957,67182,66180,69837,78333,78595,84429,90487,93469,96861,100675
2017,40041,4041,Hillsborough Area Regional Transit Authority(HART),Active,Full Reporter,Tampa,FL,2010,"Tampa-St. Petersburg, FL",17,957,2441770,Existing 2017,DR,PT,Discontinued,,,,9173,9745,4217,,,,,,,,,,,,,,,0,0,,0,,,
2017,40041,4041,Hillsborough Area Regional Transit Authority(HART),Active,Full Reporter,Tampa,FL,2010,"Tampa-St. Petersburg, FL",17,957,2441770,Existing 2017,LR,DO,Discontinued,,,116715,168075,281121,181610,118692,173212,111333,184788,,,,,,,,,,,0,0,,0,,,
2017,40041,4041,Hillsborough Area Regional Transit Authority(HART),Active,Full Reporter,Tampa,FL,2010,"Tampa-St. Petersburg, FL",17,957,2441770,Existing 2017,MB,DO,Operating,393256,380797,354520,412033,418075,327402,402322,422842,422666,453833,521488,531776,510698,514872,542002,556007,588622,568232,581600,604499,600914,586224,602876,635946,646087,661139,655997
2017,40041,4041,Hillsborough Area Regional Transit Authority(HART),Active,Full Reporter,Tampa,FL,2010,"Tampa-St. Petersburg, FL",17,957,2441770,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,17329,17481,17580,18016,17985,16090,14564,13845,0,0,,0,,,
2017,40041,4041,Hillsborough Area Regional Transit Authority(HART),Active,Full Reporter,Tampa,FL,2010,"Tampa-St. Petersburg, FL",17,957,2441770,Existing 2017,MG,PT,Discontinued,,,,,10266,57705,2291,,,,,,,,,,,,,,0,0,,0,,,
2017,40041,4041,Hillsborough Area Regional Transit Authority(HART),Active,Full Reporter,Tampa,FL,2010,"Tampa-St. Petersburg, FL",17,957,2441770,Existing 2017,SR,DO,Operating,,,,,,,,,,,,,,,,,,,,,14423,12561,12404,12372,12453,12293,13444
2017,40041,4041,Hillsborough Area Regional Transit Authority(HART),Active,Full Reporter,Tampa,FL,2010,"Tampa-St. Petersburg, FL",17,957,2441770,Existing 2017,VP,PT,Discontinued,,,,,,3302,5544,9945,7424,4752,2656,4658,6858,6516,9885,14417,16123,16398,16285,13536,0,0,,0,,,
2017,40042,4042,Birmingham-Jefferson County Transit Authority(MAX),Active,Full Reporter,Birmingham,AL,2010,"Birmingham, AL",55,530,749495,Existing 2017,DR,DO,Operating,27000,31476,34179,31615,34613,32518,,,,,,,,40944,60758,65392,70744,72814,77419,67900,70415,71746,75269,78727,62347,53565,52773
2017,40042,4042,Birmingham-Jefferson County Transit Authority(MAX),Active,Full Reporter,Birmingham,AL,2010,"Birmingham, AL",55,530,749495,Existing 2017,DR,PT,Discontinued,,,,,,,,35539,37400,34725,42170,50546,42332,13142,6408,6765,805,,,,0,0,,0,,,
2017,40042,4042,Birmingham-Jefferson County Transit Authority(MAX),Active,Full Reporter,Birmingham,AL,2010,"Birmingham, AL",55,530,749495,Existing 2017,MB,DO,Operating,235308,248715,247100,194969,185457,154476,,,,,,,,229677,231077,231901,231342,223937,223521,204548,217084,223692,217303,226362,219252,232655,223606
2017,40042,4042,Birmingham-Jefferson County Transit Authority(MAX),Active,Full Reporter,Birmingham,AL,2010,"Birmingham, AL",55,530,749495,Existing 2017,MB,PT,Discontinued,,,,,,,,150016,141312,139860,142635,172643,222187,,,,,,,,0,0,,0,,,
2017,40042,4042,Birmingham-Jefferson County Transit Authority(MAX),Active,Full Reporter,Birmingham,AL,2010,"Birmingham, AL",55,530,749495,Existing 2017,VP,DO,Discontinued,0,0,0,0,5865,,,,,,,,,,,,,,,,0,0,,0,,,
2017,40042,4042,Birmingham-Jefferson County Transit Authority(MAX),Active,Full Reporter,Birmingham,AL,2010,"Birmingham, AL",55,530,749495,Existing 2017,VP,PT,Discontinued,,,,,,,,,2352,,,,,,,,,,,,0,0,,0,,,
2017,40043,4043,The Wave Transit System(WTS),Active,Full Reporter,Mobile,AL,2010,"Mobile, AL",115,223,326183,Existing 2017,DR,DO,Operating,5412,6069,4472,,,,,,,,,,10428,26079,40935,46939,49076,53267,50128,52704,51694,50669,50748,44748,48277,40858,40012
2017,40043,4043,The Wave Transit System(WTS),Active,Full Reporter,Mobile,AL,2010,"Mobile, AL",115,223,326183,Existing 2017,DR,PT,Discontinued,14079,10605,11695,11558,9217,14364,13316,15649,18890,22389,22995,22995,26127,38280,,,,,,,0,0,,0,,,
