Name,City,State,Legacy NTD ID,NTD ID,Organization Type,NTD Reporter Type,Primary UZA Population,Agency VOMS,Mode,Type of Service,Mode VOMS,Mode VOMS Questionable,Max Trains in Operation,Max Trains in Operation Questionable,Average Speed (mi/hr),Average Speed (mi/hr) Questionable,Average Passenger Trip Length (mi),Average Passenger Trip Length (mi) Questionable,Passengers per Hour,Passengers per Hour Questionable,Scheduled Vehicle Revenue Miles,Scheduled Vehicle Revenue Miles Questionable,Vehicle Miles,Vehicle Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Deadhead Miles,Deadhead Miles Questionable,Vehicle Hours,Vehicle Hours Questionable,"Vehicle 
Revenue 
Hours",Vehicle Revenue Hours Questionable,Deadhead Hours,Deadhead Hours Questionable,Train Miles,Train Miles Questionable,"Train 
Revenue
Miles",Train Revenue Miles Questionable,Train Hours,Train Hours Questionable,"Train 
Revenue 
Hours",Train Revenue Hours Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Passenger Miles,Passenger Miles Questionable,Directional Route Miles,Directional Route Miles Questionable,Any data questionable
Santee Wateree Regional Transportation Authority,Sumter,SC,4100,40100,Independent Public Agency or Authority of Transit Service,Full Reporter,73107,50,DR,DO,32,,0,,14.6394,,12.2344,,2.566,,0,,160583,,146072,,14511,,10814,,9978,,836,,0,,0,,0,,0,,25604,,313249,,0,,No
Western Contra Costa Transit Authority,Pinole,CA,9159,90159,Independent Public Agency or Authority of Transit Service,Full Reporter,3281212,50,MB,PT,32,,0,,16.8788,,7.294,,13.9344,,1140418,,1220714,,1140147,,80567,,72358,,67549,,4809,,0,,0,,0,,0,,941258,,6865522,,109.5,,No
Western Reserve Transit Authority,Youngstown,OH,5024,50024,Independent Public Agency or Authority of Transit Service,Full Reporter,387550,50,MB,DO,34,,0,,13.7432,,4.119,,15.5277,,1302479,,1408679,,1301918,,106761,,101873,W,94732,,7141,,0,,0,,0,,0,,1470971,,6058990,,307,,Yes
Kerr Area Transportation Authority,Henderson,NC,4R06-025,4R06-41048,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,49,DR,DO,47,,0,,17.5819,,0,,1.3036,,0,,0,,2008289,,0,,0,,114225,,0,,0,,0,,0,,0,,148903,,0,,0,,No
Western Piedmont Regional Transit Authority ,Conover,NC,4172,40172,Independent Public Agency or Authority of Transit Service,Full Reporter,212195,49,DR,DO,43,,0,,18.8089,,8.5745,,2.247,,0,,934933,,887178,,47755,,53772,,47168,,6604,,0,,0,,0,,0,,105986,,908777,,0,,No
Portage Area Regional Transportation Authority,Kent,OH,5021,50021,Independent Public Agency or Authority of Transit Service,Full Reporter,569499,49,DR,DO,26,,0,,18.2451,,8.645,,2.336,,0,,825151,,701961,,123190,,45372,,38474,,6898,,0,,0,,0,,0,,89874,,776962,,0,,No
Culver City Municipal Bus Lines,Culver City,CA,9039,90039,"City, County or Local Government Unit or Department of Transportation",Full Reporter,12150996,49,MB,DO,47,,0,,10.2251,,3.3293,,30.8556,,1757715,,1843707,,1680447,,163260,,175310,,164345,,10965,,0,,0,,0,,0,,5070970,,16882615,,107,,No
"Dutchess County Department of Public Works, Division of Public Transit",Poughkeepsie,NY,2010,20010,"City, County or Local Government Unit or Department of Transportation",Full Reporter,423566,49,DR,DO,15,,0,,14.8332,,8.0916,,1.866,,0,,231111,,162972,,68139,,17211,,10987,,6224,,0,,0,,0,,0,,20502,,165894,,0,,No
City of Gardena Transportation Department,Gardena,CA,9042,90042,"City, County or Local Government Unit or Department of Transportation",Full Reporter,12150996,49,DR,DO,6,,0,,7.2742,,3.1682,,2.6178,,0,,75975,,68319,,7656,,10168,,9392,,776,,0,,0,,0,,0,,24586,,77894,,0,,No
Northwest Alabama Council of Local Governments,Muscle Shoals,AL,4068,40068,"MPO, COG or Other Planning Agency",Full Reporter,77074,49,DR,DO,39,,0,,14.493,,10.23,,3.0289,,0,,498382,,432209,,66173,,33061,,29822,,3239,,0,,0,,0,,0,,90327,,924045,,0,,No
Northwest Alabama Council of Local Governments,Muscle Shoals,AL,4068,40068,"MPO, COG or Other Planning Agency",Full Reporter,77074,49,DT,PT,10,,0,,11.7732,W,4.2656,W,2.7601,W,0,,0,,56476,W,0,,0,,4797,W,0,,0,,0,,0,,0,,13240,,56476,W,0,,Yes
"Dutchess County Department of Public Works, Division of Public Transit",Poughkeepsie,NY,2010,20010,"City, County or Local Government Unit or Department of Transportation",Full Reporter,423566,49,MB,DO,34,,0,,17.3862,,5.73,W,8.5161,,1157878,,1190915,,1156928,,33987,,69263,,66543,,2720,,0,,0,,0,,0,,566686,,3247100,W,403,,Yes
Culver City Municipal Bus Lines,Culver City,CA,9039,90039,"City, County or Local Government Unit or Department of Transportation",Full Reporter,12150996,49,DR,DO,2,,0,,9.8145,,2.0331,,3.9172,,0,,26132,,22171,,3961,,2750,,2259,,491,,0,,0,,0,,0,,8849,,17991,,0,,No
Kerr Area Transportation Authority,Henderson,NC,4R06-025,4R06-41048,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,49,MB,DO,2,,0,,13.2094,,0,,3.5011,,0,,0,,124234,,0,,0,,9405,,0,,0,,0,,0,,0,,32928,,0,,0,,No
Western Piedmont Regional Transit Authority ,Conover,NC,4172,40172,Independent Public Agency or Authority of Transit Service,Full Reporter,212195,49,MB,DO,6,,0,,17.9257,,5.0663,,9.1819,,279845,,300863,,279605,,21258,,17047,,15598,,1449,,0,,0,,0,,0,,143220,,725591,,116,,No
City of Gardena Transportation Department,Gardena,CA,9042,90042,"City, County or Local Government Unit or Department of Transportation",Full Reporter,12150996,49,MB,DO,43,,0,,12.3926,,3.2,W,22.5546,,1702631,,1767897,,1686587,,81310,,141745,,136096,,5649,,0,,0,,0,,0,,3069594,,9822701,W,147.34,,Yes
Portage Area Regional Transportation Authority,Kent,OH,5021,50021,Independent Public Agency or Authority of Transit Service,Full Reporter,569499,49,MB,DO,23,,0,,12.7476,,2.6303,,17.7401,,838283,,881231,,836997,,44234,,70077,,65659,,4418,,0,,0,,0,,0,,1164796,,3063705,,256.2,,No
South Bend Public Transportation Corporation,South Bend,IN,5052,50052,Independent Public Agency or Authority of Transit Service,Full Reporter,278165,48,DR,DO,13,,0,,13.0824,,8.3179,,2.828,,0,,351884,,316869,,35015,,26281,,24221,,2060,,0,,0,,0,,0,,68497,,569754,,0,,No
Yolo County Transportation District,Woodland,CA,9090,90090,Independent Public Agency or Authority of Transit Service,Full Reporter,1723634,48,MB,PT,39,,0,,19.3838,,10.626,,13.1186,,2050138,,2224546,,1996722,,227824,,109761,,103010,,6751,,0,,0,,0,,0,,1351352,,14359480,,331,,No
Yolo County Transportation District,Woodland,CA,9090,90090,Independent Public Agency or Authority of Transit Service,Full Reporter,1723634,48,DR,PT,9,,0,,20.8202,,12.2466,,1.7995,,0,,394834,,313156,,81678,,22219,,15041,,7178,,0,,0,,0,,0,,27067,,331479,,0,,No
Northern Oklahoma Development Authority,ENID,OK,6R04-007,6R04-60226,"MPO, COG or Other Planning Agency",Rural Reporter,0,48,DR,DO,48,,0,,18.9177,,0,,1.1322,,0,,0,,876230,,0,,0,,46318,,0,,0,,0,,0,,0,,52442,,0,,0,,No
South Bend Public Transportation Corporation,South Bend,IN,5052,50052,Independent Public Agency or Authority of Transit Service,Full Reporter,278165,48,MB,DO,35,,0,,13.632,,2.8812,,16.7621,,1358381,,1356469,,1282349,,74120,,99993,,94069,,5924,,0,,0,,0,,0,,1576792,,4543045,,289.5,,No
San Luis Obispo Regional Transit Authority,San Luis Obispo,CA,9206,90206,Independent Public Agency or Authority of Transit Service,Full Reporter,59219,47,MB,DO,25,,0,,24.2575,,11.0488,,19.3531,,1403180,,1652536,,1401986,,250550,,65778,,57796,,7982,,0,,0,,0,,0,,1118532,,12358463,,425.5,,No
San Luis Obispo Regional Transit Authority,San Luis Obispo,CA,9206,90206,Independent Public Agency or Authority of Transit Service,Full Reporter,59219,47,DR,DO,22,,0,,15.1814,,7.8543,,1.6842,,0,,593899,,506908,,86991,,40822,,33390,,7432,,0,,0,,0,,0,,56236,,441695,,0,,No
Butte County Association of Governments,Chico,CA,9208,90208,"MPO, COG or Other Planning Agency",Full Reporter,98176,47,MB,PT,26,,0,,14.5929,,4.9231,,16.1655,,1060665,,1156974,,1031411,,125563,,77046,,70679,,6367,,0,,0,,0,,0,,1142563,,5624932,,375.5,,No
Kanawha Valley Regional Transportation Authority,Charleston,WV,3001,30001,Independent Public Agency or Authority of Transit Service,Full Reporter,153199,47,MB,DO,36,,0,,16.7973,,4.8821,,12.5084,,2227593,,2298619,,2226771,,71848,,134620,,132567,,2053,,0,,0,,0,,0,,1658206,,8095494,,503,,No
Mountain Empire Older Citizens Transit,Big Stone Gap,VA,3R06-003,3R06-30132,Private-Non-Profit Corporation,Rural Reporter,0,47,DR,DO,47,,0,,16.4194,,0,,1.4405,,0,,0,,954134,,0,,0,,58110,,0,,0,,0,,0,,0,,83707,,0,,0,,No
Butte County Association of Governments,Chico,CA,9208,90208,"MPO, COG or Other Planning Agency",Full Reporter,98176,47,DR,PT,21,,0,,10.0742,,4.3347,,3.3808,,0,,597033,,495522,,101511,,59583,,49187,,10396,,0,,0,,0,,0,,166290,,720825,,0,,No
Kanawha Valley Regional Transportation Authority,Charleston,WV,3001,30001,Independent Public Agency or Authority of Transit Service,Full Reporter,153199,47,DR,DO,11,,0,,10.9219,,11.023,,0.991,,0,,263041,,236733,,26308,,23803,,21675,,2128,,0,,0,,0,,0,,21480,,236774,,0,,No
Flathead Area IX Agency on Aging,Kalispell,MT,8R02-005,8R02-80220,Area Agency on Aging,Rural Reporter,0,46,DR,DO,23,,0,,10.1338,,0,,2.0019,,0,,0,,149139,,0,,0,,14717,,0,,0,,0,,0,,0,,29462,,0,,0,,No
"Orange-Newark-Elizabeth, Inc.",Elizabeth,NJ,2166,20166,Private-For-Profit Corporation,Full Reporter,18351295,46,MB,DO,46,,0,,8.8949,,2.4655,,44.6965,,1533204,,1726697,,1454730,,271967,,185351,,163546,,21805,,0,,0,,0,,0,,7309929,,18022324,,69.8,,No
The Wave Transit System,Mobile,AL,4043,40043,"City, County or Local Government Unit or Department of Transportation",Full Reporter,326183,46,MB,DO,21,,0,,15.3724,,6.65,W,11.0938,,1279207,,1242768,,1189763,,53005,,81108,,77396,,3712,,0,,0,,0,,0,,858616,,5709796,W,262,,Yes
Collier Area Transit,Naples,FL,4140,40140,"City, County or Local Government Unit or Department of Transportation",Full Reporter,310298,46,DR,PT,28,,0,,18.9944,,11.5872,,1.6832,,0,,1305941,,1131859,,174082,,70422,,59589,,10833,,0,,0,,0,,0,,100298,,1162171,,0,,No
The Wave Transit System,Mobile,AL,4043,40043,"City, County or Local Government Unit or Department of Transportation",Full Reporter,326183,46,DR,DO,25,,0,,14.328,,8.419,W,2.0499,,0,,640885,,573290,,67595,,43826,,40012,,3814,,0,,0,,0,,0,,82021,,690535,W,0,,Yes
Connecticut Department of Transportation,Newington,CT,1102,10102,State Government Unit or Department of Transportation,Full Reporter,924859,46,CR,PT,31,,6,,44.6104,,24.9397,,20.9353,,1733224,,2113313,,1705456,,407857,,46447,,38230,,8217,,608171,,491892,,13336,,10938,,800356,,19960641,,101.2,,No
Flathead Area IX Agency on Aging,Kalispell,MT,8R02-005,8R02-80220,Area Agency on Aging,Rural Reporter,0,46,MB,DO,23,,0,,15.1872,,0,,5.0242,,0,,0,,166619,,0,,0,,10971,,0,,0,,0,,0,,0,,55121,,0,,0,,No
Collier Area Transit,Naples,FL,4140,40140,"City, County or Local Government Unit or Department of Transportation",Full Reporter,310298,46,MB,PT,18,,0,,17.8477,,7.2515,,12.4441,,1301299,,1381515,,1285354,,96161,,75153,,72018,,3135,,0,,0,,0,,0,,896201,,6498820,,442.6,,No
Connecticut Department of Transportation,Newington,CT,1102,10102,State Government Unit or Department of Transportation,Full Reporter,924859,46,CB,PT,15,,0,,25.9695,,18.4574,,16.6779,,321451,,555737,,321451,,234286,,28064,,12378,,15686,,0,,0,,0,,0,,206439,,3810329,,130.9,,No
Alamo Area Council of Governments,San Antonio ,TX,6130,60130,"MPO, COG or Other Planning Agency",Full Reporter,1758210,46,DR,DO,46,,0,,16.0167,,11.8524,,1.9163,,0,,1071787,,847457,,224330,,69272,,52911,,16361,,0,,0,,0,,0,,101394,,1201766,,0,,No
"South Plains Community Action Association, Inc.",Levelland ,TX,6R05-035,6R05-60159,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,45,CB,DO,5,,0,,40.9104,,0,,9.0617,,0,,0,,88162,,0,,0,,2155,,0,,0,,0,,0,,0,,19528,,0,,0,,No
Ark-Tex Council of Governments ,Texarkana,TX,6R05-003,6R05-60145,"MPO, COG or Other Planning Agency",Rural Reporter,0,45,CB,DO,6,,0,,25.887,,0,,0.2777,,0,,0,,283048,,0,,0,,10934,,0,,0,,0,,0,,0,,3036,,0,,0,,No
Northeast Iowa Community Action Corporation,Decorah,IA,7R01-001,7R01-70195,Private-Non-Profit Corporation,Rural Reporter,0,45,DR,DO,45,,0,,11.1852,,0,,1.6174,,0,,0,,1200904,,0,,0,,107365,,0,,0,,0,,0,,0,,173651,,0,,0,,No
Kern Regional Transit,Bakersfield,CA,9R02-037,9R02-91059,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,45,DR,PT,15,,0,,10.09,,0,,2.2195,,0,,0,,375368,,0,,0,,37202,,0,,0,,0,,0,,0,,82569,,0,,0,,No
Licking Valley CAP,Flemingsburg,KY,4R04-009,4R04-40971,Private-Non-Profit Corporation,Rural Reporter,0,45,DR,DO,45,,0,,18.9436,,0,,0.5482,,0,,0,,1269261,,0,,0,,67002,,0,,0,,0,,0,,0,,36729,,0,,0,,No
"Yadkin Valley Economic Development District, Inc.",Boonville,NC,4R06-070,4R06-41134,Private-Non-Profit Corporation,Rural Reporter,0,45,DR,DO,43,,0,,17.2141,,0,,1.3313,,0,,0,,1447241,,0,,0,,84073,,0,,0,,0,,0,,0,,111929,,0,,0,,No
"Clay County Council on Aging, Inc.",Green Cove Springs,FL,,40245,Private-Non-Profit Corporation,Full Reporter,1065219,45,DR,DO,38,,0,,14.7996,W,7.1599,,1.5357,,0,,846280,,834326,W,11954,,57052,,56375,,677,,0,,0,,0,,0,,86573,,619854,,0,,Yes
Mid-Delta Transit,Helena West Helena,AR,6R01-004,6R01-60136,Private-Non-Profit Corporation,Rural Reporter,0,45,DR,DO,45,,0,,22.8195,,0,,1.4047,,0,,0,,1571809,,0,,0,,68880,,0,,0,,0,,0,,0,,96758,,0,,0,,No
Ventura Intercity Service Transit Authority,Ventura,CA,9164,90164,Independent Public Agency or Authority of Transit Service,Full Reporter,367260,45,DR,PT,10,,0,,15.546,,3.1777,,2.2595,,0,,186386,,173820,,12566,,12304,,11181,,1123,,0,,0,,0,,0,,25263,,80279,,0,,No
Ventura Intercity Service Transit Authority,Ventura,CA,9164,90164,Independent Public Agency or Authority of Transit Service,Full Reporter,367260,45,MB,PT,5,,0,,15.8049,,4.3707,W,6.0777,,189835,,208582,,189833,,18749,,13367,,12011,,1356,,0,,0,,0,,0,,72999,,319056,W,53.1,,Yes
Okaloosa County Board of County Commissioners,Fort Walton Beach,FL,4128,40128,"City, County or Local Government Unit or Department of Transportation",Full Reporter,191917,45,MB,PT,13,,0,,13.1476,,4.5,W,4.3989,W,416154,,396990,,369052,,27938,,30087,,28070,,2017,,0,,0,,0,,0,,123476,W,555642,W,225,,Yes
Ark-Tex Council of Governments ,Texarkana,TX,6R05-003,6R05-60145,"MPO, COG or Other Planning Agency",Rural Reporter,0,45,MB,DO,4,,0,,16.7662,,0,,5.0898,,0,,0,,169624,,0,,0,,10117,,0,,0,,0,,0,,0,,51494,,0,,0,,No
Manatee County Area Transit,Bradenton,FL,4026,40026,"City, County or Local Government Unit or Department of Transportation",Full Reporter,643260,45,MB,DO,23,,0,,14.6069,,4.5115,W,16.1402,,1396443,,1483905,,1355597,,128308,,99186,,92805,,6381,,0,,0,,0,,0,,1497893,,6757796,W,306,,Yes
Ventura Intercity Service Transit Authority,Ventura,CA,9164,90164,Independent Public Agency or Authority of Transit Service,Full Reporter,367260,45,CB,PT,30,,0,,27.3059,,20.3415,,12.404,,1591629,,2209512,,1591224,,618288,,76288,,58274,,18014,,0,,0,,0,,0,,722831,,14703474,,368.3,,No
Okaloosa County Board of County Commissioners,Fort Walton Beach,FL,4128,40128,"City, County or Local Government Unit or Department of Transportation",Full Reporter,191917,45,DR,PT,32,,0,,17.8335,,9.2978,,1.4512,,0,,1136983,,1065660,,71323,,69140,,59756,,9384,,0,,0,,0,,0,,86717,,806274,,0,,No
"South Plains Community Action Association, Inc.",Levelland ,TX,6R05-035,6R05-60159,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,45,DR,DO,40,,0,,24.417,,0,,2.9342,,0,,0,,948527,,0,,0,,38847,,0,,0,,0,,0,,0,,113985,,0,,0,,No
Ark-Tex Council of Governments ,Texarkana,TX,6R05-003,6R05-60145,"MPO, COG or Other Planning Agency",Rural Reporter,0,45,DR,DO,35,,0,,20.9854,,0,,2.0688,,0,,0,,685802,,0,,0,,32680,,0,,0,,0,,0,,0,,67610,,0,,0,,No
Kern Regional Transit,Bakersfield,CA,9R02-037,9R02-91059,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0,45,MB,PT,30,,0,,30.5482,,0,,5.4131,,0,,0,,1885709,,0,,0,,61729,,0,,0,,0,,0,,0,,334144,,0,,0,,No
Manatee County Area Transit,Bradenton,FL,4026,40026,"City, County or Local Government Unit or Department of Transportation",Full Reporter,643260,45,DR,DO,22,,0,,14.0246,,8.955,,2.2797,,0,,762505,,620758,,141747,,58652,,44262,,14390,,0,,0,,0,,0,,100904,,903595,,0,,No
"Yadkin Valley Economic Development District, Inc.",Boonville,NC,4R06-070,4R06-41134,Private-Non-Profit Corporation,Rural Reporter,0,45,MB,DO,2,,0,,17.0938,,0,,0.7389,,0,,0,,95896,,0,,0,,5610,,0,,0,,0,,0,,0,,4145,,0,,0,,No
"Clay County Council on Aging, Inc.",Green Cove Springs,FL,,40245,Private-Non-Profit Corporation,Full Reporter,1065219,45,MB,DO,7,,0,,17.3028,,17.7352,,2.8084,,296820,,293850,,263954,,29896,,15900,,15255,,645,,0,,0,,0,,0,,42842,,759810,,138,,No
City of Rochester Public Transportation,Rochester,MN,5092,50092,"City, County or Local Government Unit or Department of Transportation",Full Reporter,107677,44,DR,PT,5,,0,,18.7102,,7.0169,W,2.9143,,0,,211731,,205401,,6330,,11294,,10978,,316,,0,,0,,0,,0,,31993,,224492,W,0,,Yes
Fort Bend County Public Transportation,Sugar Land,TX,6103,60103,"City, County or Local Government Unit or Department of Transportation",Full Reporter,4944332,44,DR,PT,21,,0,,21.1954,,13.5436,,2.5465,,0,,1284856,,1107226,,177630,,58942,,52239,,6703,,0,,0,,0,,0,,133025,,1801632,,0,,No
Clermont Transportation Connection,Batavia,OH,5166,50166,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1624827,44,MB,DO,9,,0,,28.706,,15.756,,10.1717,,141889,,258530,,141578,,116952,,10582,,4932,,5650,,0,,0,,0,,0,,50167,,790431,,90,,No
Bloomington-Normal Public Transit System,Normal,IL,5047,50047,Independent Public Agency or Authority of Transit Service,Full Reporter,132600,44,DR,DO,13,,0,,13.1861,,5.8401,,3.0039,,0,,419883,,365955,,53928,,31475,,27753,,3722,,0,,0,,0,,0,,83366,,486869,,0,,No
City of Rochester Public Transportation,Rochester,MN,5092,50092,"City, County or Local Government Unit or Department of Transportation",Full Reporter,107677,44,DT,PT,1,,0,,15.8921,,4.1057,,3.8708,,0,,0,,66413,,0,,0,,4179,,0,,0,,0,,0,,0,,16176,,66413,,0,,No
Eastern Sierra Transit Authority,Bishop,CA,9R02-098,9R02-91062,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,44,DR,DO,11,,0,,9.5667,,0,,3.302,,0,,0,,165533,,0,,0,,17303,,0,,0,,0,,0,,0,,57134,,0,,0,,No
Jefferson Parish Department of Transit Administration,Gretna,LA,6088,60088,"City, County or Local Government Unit or Department of Transportation",Full Reporter,899703,44,MB,PT,29,,0,,13.8945,,5.16,W,19.4365,,1485332,,1538525,,1396441,,142084,,106546,,100503,,6043,,0,,0,,0,,0,,1953429,,10079694,W,250.4,,Yes
Mason County Transportation Authority,Shelton,WA,0R03-017,0R03-00315,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,44,CB,DO,3,,0,,30.3699,,0,,6.9335,,0,,0,,112824,,0,,0,,3715,,0,,0,,0,,0,,0,,25758,,0,,0,,No
Central Oregon Intergovernmental Council,Bend,OR,57,57,"MPO, COG or Other Planning Agency",Full Reporter,83794,44,DR,PT,10,,0,,11.1922,,2.73,,2.7082,,0,,183723,,169618,,14105,,16400,,15155,,1245,,0,,0,,0,,0,,41043,,112047,,0,,No
Mason County Transportation Authority,Shelton,WA,0R03-017,0R03-00315,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,44,VP,DO,12,,0,,44.5899,,0,,7.525,,0,,0,,152542,,0,,0,,3421,,0,,0,,0,,0,,0,,25743,,0,,0,,No
"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Staten Island,NY,2099,20099,Independent Public Agency or Authority of Transit Service,Full Reporter,18351295,44,HR,DO,44,,11,,15.001,,6.2369,,46.9852,,2646690,,2841147,,2634342,,206805,,184724,,175611,,9113,,710287,,658585,,46181,,43903,,8251126,,51461325,,28.6,,No
Fort Bend County Public Transportation,Sugar Land,TX,6103,60103,"City, County or Local Government Unit or Department of Transportation",Full Reporter,4944332,44,CB,PT,20,,0,,25.4752,,20.7087,,10.3619,,624960,,845660,,588096,,257564,,33650,,23085,,10565,,0,,0,,0,,0,,239204,,4953601,,76.1,,No
Clermont Transportation Connection,Batavia,OH,5166,50166,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1624827,44,DR,PT,19,,0,,16.8486,,13.1859,,1.5786,,0,,708983,,591505,,117478,,41060,,35107,,5953,,0,,0,,0,,0,,55419,,730752,,0,,No
Eastern Sierra Transit Authority,Bishop,CA,9R02-098,9R02-91062,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,44,CB,DO,7,,0,,37.0337,,0,,3.1005,,0,,0,,153653,,0,,0,,4149,,0,,0,,0,,0,,0,,12864,,0,,0,,No
Jefferson Parish Department of Transit Administration,Gretna,LA,6088,60088,"City, County or Local Government Unit or Department of Transportation",Full Reporter,899703,44,DR,PT,15,,0,,10.5579,,6.7077,,2.48,,0,,441113,,305376,,135737,,44224,,28924,,15300,,0,,0,,0,,0,,71732,,481160,,0,,No
Central Oregon Intergovernmental Council,Bend,OR,57,57,"MPO, COG or Other Planning Agency",Full Reporter,83794,44,DR,DO,9,,0,,11.5633,,3.48,,4.0573,,0,,183606,,171322,,12284,,15867,,14816,,1051,,0,,0,,0,,0,,60113,,209193,,0,,No
Mason County Transportation Authority,Shelton,WA,0R03-017,0R03-00315,Independent Public Agency or Authority of Transit Service,Rural Reporter,0,44,MB,DO,11,,0,,19.8671,,0,,12.8124,,0,,0,,636581,,0,,0,,32042,,0,,0,,0,,0,,0,,410534,,0,,0,,No
Central Oregon Intergovernmental Council,Bend,OR,57,57,"MPO, COG or Other Planning Agency",Full Reporter,83794,44,MB,PT,12,,0,,12.7706,,3.771,,11.085,,452000,,457040,,448836,,8204,,35780,,35146,,634,,0,,0,,0,,0,,389594,,1469165,,76.6,,No
Clermont Transportation Connection,Batavia,OH,5166,50166,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1624827,44,DR,DO,16,,0,,18.8861,,12.13,,1.547,,0,,408370,,316342,,92028,,22588,,16750,,5838,,0,,0,,0,,0,,25913,,314324,,0,,No
Fort Bend County Public Transportation,Sugar Land,TX,6103,60103,"City, County or Local Government Unit or Department of Transportation",Full Reporter,4944332,44,MB,PT,3,,0,,10.155,,4.4504,,1.231,,63984,,95331,,75553,,19778,,8190,,7440,,750,,0,,0,,0,,0,,9159,,40761,,28.3,,No
Bloomington-Normal Public Transit System,Normal,IL,5047,50047,Independent Public Agency or Authority of Transit Service,Full Reporter,132600,44,MB,DO,31,,0,,11.5305,,3.0382,,19.5689,,1305059,,1430943,,1306691,,124252,,119705,,113325,,6380,,0,,0,,0,,0,,2217641,,6737597,,131.3,,No
City of Rochester Public Transportation,Rochester,MN,5092,50092,"City, County or Local Government Unit or Department of Transportation",Full Reporter,107677,44,MB,PT,38,,0,,14.501,,3.604,,22.3358,,1330121,,1436820,,1193273,,243547,,96043,,82289,,13754,,0,,0,,0,,0,,1837990,,6624194,,451,,No
